7	262 9 59 50 253 708 6	7 213 262 9 493 104 894
63	262 9 59 50 253 708 6 7 213 262 9 493 104 894	63 185 1936 39 83 14 28
101	262 9 59 50 253 708 6 7 213 262 9 493 104 894 63 185 1936 39 83 14 28	101 319 2978 50 394 10 13
95		95 1310 413 16 213 702 1248
396	95 1310 413 16 213 702 1248	396 183 531 124 1936 97 274
452 284	95 1310 413 16 213 702 1248 396 183 531 124 1936 97 274	254 147 731 516 64 452 284
7	95 1310 413 16 213 702 1248 396 183 531 124 1936 97 274 254 147 731 516 64 452 284	7 58 262 9 96 104 92
7		7 28 374 6 153 113 117
38 264	7 28 374 6 153 113 117	38 264 38 249 343 1130 392
157 48	7 28 374 6 153 113 117 38 264 38 249 343 1130 392	157 48 13 149 29 103 27
33	7 28 374 6 153 113 117 38 264 38 249 343 1130 392 157 48 13 149 29 103 27	33 15 247 12 666 15 76
7		7 19 442 14 7 19 13
145	7 19 442 14 7 19 13	145 221 156 10 145 221 6
130	7 19 442 14 7 19 13 145 221 156 10 145 221 6	130 115 12 62 113 117 171
93	7 19 442 14 7 19 13 145 221 156 10 145 221 6 130 115 12 62 113 117 171	93 70 1690 110 106 759 761
90		90 425 7 647 463 200 124
1070 238	90 425 7 647 463 200 124	511 329 1070 238 135 376 11
644	90 425 7 647 463 200 124 511 329 1070 238 135 376 11	644 14 85 62 139 1239 162
122	90 425 7 647 463 200 124 511 329 1070 238 135 376 11 644 14 85 62 139 1239 162	122 544 98 37 766 542 215
56		56 8 1869 1869 35 1204 1204
160	56 8 1869 1869 35 1204 1204	160 625 5082 3865 7 1020 168
140 389	56 8 1869 1869 35 1204 1204 160 625 5082 3865 7 1020 168	759 44 343 69 223 140 389
185	56 8 1869 1869 35 1204 1204 160 625 5082 3865 7 1020 168 759 44 343 69 223 140 389	185 840 10 36 20 32 34
55 1011		55 1011 988 17 5 243 503
509 168	55 1011 988 17 5 243 503	509 168 1565 1240 765 941 85
138	55 1011 988 17 5 243 503 509 168 1565 1240 765 941 85	138 18 356 891 10 57 2282
1791 140	55 1011 988 17 5 243 503 509 168 1565 1240 765 941 85 138 18 356 891 10 57 2282	339 23 1791 140 73 67 528
2018 109		199 401 509 168 5 2018 109
63 9	199 401 509 168 5 2018 109	63 9 60 389 349 24 761
29	199 401 509 168 5 2018 109 63 9 60 389 349 24 761	29 33 220 21 550 18 155
46	199 401 509 168 5 2018 109 63 9 60 389 349 24 761 29 33 220 21 550 18 155	46 1421 239 12 164 153 6
623		623 62 146 342 35 690 12
440	623 62 146 342 35 690 12	440 93 174 299 764 7 1047
107 351	623 62 146 342 35 690 12 440 93 174 299 764 7 1047	108 351 113 18 125 107 351
2721 2694	623 62 146 342 35 690 12 440 93 174 299 764 7 1047 108 351 113 18 125 107 351	5 24 1151 414 1682 2721 2694
463 95		88 619 463 95 10 409 313
545	88 619 463 95 10 409 313	545 133 101 564 37 79 76
277	88 619 463 95 10 409 313 545 133 101 564 37 79 76	277 24 5 21 2898 140 1278
427	88 619 463 95 10 409 313 545 133 101 564 37 79 76 277 24 5 21 2898 140 1278	427 23 209 3242 285 110 11
514		514 182 374 6 85 5 1917
649 972	514 182 374 6 85 5 1917	199 1109 239 162 649 972 63
102 53	514 182 374 6 85 5 1917 199 1109 239 162 649 972 63	102 53 266 803 223 256 372
214	514 182 374 6 85 5 1917 199 1109 239 162 649 972 63 102 53 266 803 223 256 372	214 166 86 121 94 1049 1091
101		101 554 1755 620 574 752 392
151	101 554 1755 620 574 752 392	151 61 120 222 144 26 535
362 1656	101 554 1755 620 574 752 392 151 61 120 222 144 26 535	666 15 915 1328 31 362 1656
86	101 554 1755 620 574 752 392 151 61 120 222 144 26 535 666 15 915 1328 31 362 1656	86 532 60 372 61 9 11
487 144		487 144 346 1319 547 21 36
117	487 144 346 1319 547 21 36	117 39 119 48 180 122 12
111 370	487 144 346 1319 547 21 36 117 39 119 48 180 122 12	193 80 373 373 10 111 370
146 11	487 144 346 1319 547 21 36 117 39 119 48 180 122 12 193 80 373 373 10 111 370	121 1424 146 11 7 401 514
666		666 15 19 543 60 284 82
2981 1410	666 15 19 543 60 284 82	109 29 2981 1410 5 24 761
474 225	666 15 19 543 60 284 82 109 29 2981 1410 5 24 761	18 18 164 551 474 225 153
49 6	666 15 19 543 60 284 82 109 29 2981 1410 5 24 761 18 18 164 551 474 225 153	2201 14 81 9 208 49 6
509		509 168 142 306 369 2132 535
153	509 168 142 306 369 2132 535	153 115 1041 1261 110 1673 76
636 171	509 168 142 306 369 2132 535 153 115 1041 1261 110 1673 76	636 171 253 114 26 9 45
60	509 168 142 306 369 2132 535 153 115 1041 1261 110 1673 76 636 171 253 114 26 9 45	60 22 427 398 61 9 11
1267 1683		1267 1683 276 653 469 110 257
172 9	1267 1683 276 653 469 110 257	172 9 38 721 71 712 62
272 6	1267 1683 276 653 469 110 257 172 9 38 721 71 712 62	665 1587 20 51 272 6 42
83 517	1267 1683 276 653 469 110 257 172 9 38 721 71 712 62 665 1587 20 51 272 6 42	868 572 83 517 749 218 513
452 48		513 879 452 48 234 937 39
60	513 879 452 48 234 937 39	60 22 77 45 27 55 103
193	513 879 452 48 234 937 39 60 22 77 45 27 55 103	193 80 2340 335 282 6 441
5	513 879 452 48 234 937 39 60 22 77 45 27 55 103 193 80 2340 335 282 6 441	5 46 125 472 660 2644 229
2104		2104 2104 957 147 620 559 2945
199	2104 2104 957 147 620 559 2945	199 64 38 1425 107 54 794
1170 207	2104 2104 957 147 620 559 2945 199 64 38 1425 107 54 794	5 733 297 306 1170 207 137
99	2104 2104 957 147 620 559 2945 199 64 38 1425 107 54 794 5 733 297 306 1170 207 137	99 522 37 1637 142 58 428
1124 750		90 21 1124 750 375 506 597
44	90 21 1124 750 375 506 597	44 759 52 374 356 41 1480
341 548	90 21 1124 750 375 506 597 44 759 52 374 356 41 1480	16 182 341 548 268 60 49
97	90 21 1124 750 375 506 597 44 759 52 374 356 41 1480 16 182 341 548 268 60 49	97 393 2411 23 110 154 6
666		666 58 56 8 108 356 262
1773	666 58 56 8 108 356 262	1773 22 133 28 104 78 9
46	666 58 56 8 108 356 262 1773 22 133 28 104 78 9	46 543 92 125 950 1844 1866
106 608	666 58 56 8 108 356 262 1773 22 133 28 104 78 9 46 543 92 125 950 1844 1866	106 608 319 899 2103 179 253
2308		2308 15 82 235 13 149 1100
55 336	2308 15 82 235 13 149 1100	59 36 930 458 696 55 336
41 147	2308 15 82 235 13 149 1100 59 36 930 458 696 55 336	19 19 49 115 41 147 579
177 538	2308 15 82 235 13 149 1100 59 36 930 458 696 55 336 19 19 49 115 41 147 579	5 278 13 8 996 177 538
516 731		59 51 740 47 252 516 731
7	59 51 740 47 252 516 731	7 109 817 493 115 13 111
101 97	59 51 740 47 252 516 731 7 109 817 493 115 13 111	101 97 279 65 272 238 429
222	59 51 740 47 252 516 731 7 109 817 493 115 13 111 101 97 279 65 272 238 429	222 73 388 6 330 188 19
163 94		205 182 374 6 163 94 151
755	205 182 374 6 163 94 151	755 125 27 28 1332 109 47
368	205 182 374 6 163 94 151 755 125 27 28 1332 109 47	368 152 252 90 219 10 90
373	205 182 374 6 163 94 151 755 125 27 28 1332 109 47 368 152 252 90 219 10 90	373 919 9 89 125 58 89
285 53		308 140 1085 50 285 53 232
47 24	308 140 1085 50 285 53 232	7 204 47 24 135 124 56
41 81	308 140 1085 50 285 53 232 7 204 47 24 135 124 56	15 203 41 81 213 41 210
92 65	308 140 1085 50 285 53 232 7 204 47 24 135 124 56 15 203 41 81 213 41 210	54 962 92 65 27 505 505
550		550 299 186 167 765 56 147
1117 283	550 299 186 167 765 56 147	383 68 1117 283 843 374 176
1940 140	550 299 186 167 765 56 147 383 68 1117 283 843 374 176	33 471 1940 140 9 268 749
103 493	550 299 186 167 765 56 147 383 68 1117 283 843 374 176 33 471 1940 140 9 268 749	1387 17 103 493 230 926 64
82		82 195 220 88 1237 807 116
185	82 195 220 88 1237 807 116	185 840 29 44 14 113 20
171	82 195 220 88 1237 807 116 185 840 29 44 14 113 20	171 50 204 18 56 27 149
49 6	82 195 220 88 1237 807 116 185 840 29 44 14 113 20 171 50 204 18 56 27 149	49 6 81 213 7 596 238
211 264		172 26 82 211 264 206 6
176	172 26 82 211 264 206 6	176 89 121 5 153 36 761
52	172 26 82 211 264 206 6 176 89 121 5 153 36 761	52 146 204 159 85 136 757
617	172 26 82 211 264 206 6 176 89 121 5 153 36 761 52 146 204 159 85 136 757	617 167 70 841 7 49 109
32 32		32 32 22 9 10 65 18
839 659	32 32 22 9 10 65 18	839 659 81 213 334 560 822
232	32 32 22 9 10 65 18 839 659 81 213 334 560 822	232 6 106 94 82 195 321
88	32 32 22 9 10 65 18 839 659 81 213 334 560 822 232 6 106 94 82 195 321	88 26 1274 2331 53 25 419
56		56 41 964 964 27 83 248
819	56 41 964 964 27 83 248	819 112 256 232 88 2022 238
240	56 41 964 964 27 83 248 819 112 256 232 88 2022 238	240 458 695 366 602 49 189
848 91	56 41 964 964 27 83 248 819 112 256 232 88 2022 238 240 458 695 366 602 49 189	206 6 848 91 84 10 86
63 352		82 952 63 352 145 475 1771
2608 2779	82 952 63 352 145 475 1771	47 68 44 36 2608 2779 26
90 47	82 952 63 352 145 475 1771 47 68 44 36 2608 2779 26	90 47 2045 1868 44 5 24
2608	82 952 63 352 145 475 1771 47 68 44 36 2608 2779 26 90 47 2045 1868 44 5 24	2608 2779 7 334 7 1002 787
244 1282		20 32 13 8 186 244 1282
41	20 32 13 8 186 244 1282	41 81 2741 27 359 523 525
860	20 32 13 8 186 244 1282 41 81 2741 27 359 523 525	860 6 231 440 250 29 12
12 91	20 32 13 8 186 244 1282 41 81 2741 27 359 523 525 860 6 231 440 250 29 12	1461 115 13 8 1398 12 91
119 105		124 487 9 584 119 105 1885
2874	124 487 9 584 119 105 1885	2874 2874 5284 5284 223 240 55
58	124 487 9 584 119 105 1885 2874 2874 5284 5284 223 240 55	58 142 95 165 804 171 18
59	124 487 9 584 119 105 1885 2874 2874 5284 5284 223 240 55 58 142 95 165 804 171 18	59 50 645 336 404 9 982
59		59 50 53 6 88 696 143
70	59 50 53 6 88 696 143	70 53 443 493 806 37 519
247 137	59 50 53 6 88 696 143 70 53 443 493 806 37 519	84 100 247 137 223 44 45
119	59 50 53 6 88 696 143 70 53 443 493 806 37 519 84 100 247 137 223 44 45	119 14 297 646 142 58 428
1002		1002 787 86 9 6 243 691
1266 168	1002 787 86 9 6 243 691	674 1323 428 32 493 1266 168
206	1002 787 86 9 6 243 691 674 1323 428 32 493 1266 168	206 283 43 45 70 228 50
13	1002 787 86 9 6 243 691 674 1323 428 32 493 1266 168 206 283 43 45 70 228 50	13 137 119 130 58 58 34
859 585 336		27 133 346 177 859 585 336
423	27 133 346 177 859 585 336	423 50 154 6 192 66 1122
1047 1192	27 133 346 177 859 585 336 423 50 154 6 192 66 1122	321 23 1047 1192 583 326 1259
2898	27 133 346 177 859 585 336 423 50 154 6 192 66 1122 321 23 1047 1192 583 326 1259	2898 140 41 26 5 359 703
180		180 172 56 181 104 53 257
440	180 172 56 181 104 53 257	440 28 350 1551 88 26 16
44	180 172 56 181 104 53 257 440 28 350 1551 88 26 16	44 115 55 195 228 1829 819
550 432	180 172 56 181 104 53 257 440 28 350 1551 88 26 16 44 115 55 195 228 1829 819	161 463 550 213 213 550 432
9 183		5 71 9 183 93 231 13
38 42	5 71 9 183 93 231 13	688 17 38 42 60 39 82
19 188	5 71 9 183 93 231 13 688 17 38 42 60 39 82	43 30 5 243 37 19 188
33	5 71 9 183 93 231 13 688 17 38 42 60 39 82 43 30 5 243 37 19 188	33 15 120 388 568 49 6
82 64		67 58 82 64 20 32 245
46 347	67 58 82 64 20 32 245	602 260 46 347 268 123 19
555 289	67 58 82 64 20 32 245 602 260 46 347 268 123 19	547 33 555 289 10 6 814
84	67 58 82 64 20 32 245 602 260 46 347 268 123 19 547 33 555 289 10 6 814	84 506 1559 1134 92 26 16
145		145 1255 119 11 26 1106 12
173	145 1255 119 11 26 1106 12	173 6 161 25 347 811 194
452 24	145 1255 119 11 26 1106 12 173 6 161 25 347 811 194	452 24 1970 1159 907 82 159
2627	145 1255 119 11 26 1106 12 173 6 161 25 347 811 194 452 24 1970 1159 907 82 159	2627 1048 1806 239 115 113 36
251		251 6 316 115 9 17 495
882	251 6 316 115 9 17 495	882 68 1391 1646 308 861 78
298	251 6 316 115 9 17 495 882 68 1391 1646 308 861 78	298 62 14 498 55 193 162
58	251 6 316 115 9 17 495 882 68 1391 1646 308 861 78 298 62 14 498 55 193 162	58 142 67 1292 11 26 428
251 112		251 112 34 18 10 208 780
3123	251 112 34 18 10 208 780	3123 3661 204 430 1602 341 761
546 1279	251 112 34 18 10 208 780 3123 3661 204 430 1602 341 761	546 1279 158 150 5 273 108
20	251 112 34 18 10 208 780 3123 3661 204 430 1602 341 761 546 1279 158 150 5 273 108	20 32 83 9 119 14 6
496 49		41 363 15 342 227 496 49
41 27	41 363 15 342 227 496 49	41 27 77 103 310 1220 1220
102 207	41 363 15 342 227 496 49 41 27 77 103 310 1220 1220	167 50 102 207 5 42 6
63 141	41 363 15 342 227 496 49 41 27 77 103 310 1220 1220 167 50 102 207 5 42 6	85 62 158 150 30 63 141
63 143		63 2086 63 143 309 243 267
60 584	63 2086 63 143 309 243 267	60 584 60 1322 71 6 36
154	63 2086 63 143 309 243 267 60 584 60 1322 71 6 36	154 6 441 68 378 95 32
60 12	63 2086 63 143 309 243 267 60 584 60 1322 71 6 36 154 6 441 68 378 95 32	115 203 13 280 103 60 12
841		841 39 180 135 8 2521 2521
27	841 39 180 135 8 2521 2521	27 26 22 807 506 92 389
285 44	841 39 180 135 8 2521 2521 27 26 22 807 506 92 389	285 44 200 107 884 229 18
1372	841 39 180 135 8 2521 2521 27 26 22 807 506 92 389 285 44 200 107 884 229 18	1372 1372 3051 3051 41 3212 244
43		43 21 497 19 708 823 32
156	43 21 497 19 708 823 32	156 302 1058 15 327 6 53
70	43 21 497 19 708 823 32 156 302 1058 15 327 6 53	70 36 373 373 252 103 27
1358 758	43 21 497 19 708 823 32 156 302 1058 15 327 6 53 70 36 373 373 252 103 27	644 14 1358 758 13 141 30
43		43 45 379 143 5 21 452
859 147	43 45 379 143 5 21 452	165 17 213 42 859 147 1316
126 514 50	43 45 379 143 5 21 452 165 17 213 42 859 147 1316	5 24 885 2086 126 514 50
46	43 45 379 143 5 21 452 165 17 213 42 859 147 1316 5 24 885 2086 126 514 50	46 14 20 6 376 144 336
36		36 68 276 234 609 214 133
7	36 68 276 234 609 214 133	7 64 56 2080 284 256 111
9	36 68 276 234 609 214 133 7 64 56 2080 284 256 111	9 413 856 1178 389 92 65
63 151	36 68 276 234 609 214 133 7 64 56 2080 284 256 111 9 413 856 1178 389 92 65	28 26 63 151 6 31 418
63 535		206 283 101 181 104 63 535
137	206 283 101 181 104 63 535	137 159 147 39 244 615 1206
217 591 6	206 283 101 181 104 63 535 137 159 147 39 244 615 1206	43 58 217 591 6 5 42
191 53	206 283 101 181 104 63 535 137 159 147 39 244 615 1206 43 58 217 591 6 5 42	191 53 247 15 271 1477 1406
16		16 61 29 33 84 268 123
38	16 61 29 33 84 268 123	38 170 20 51 533 596 30
498	16 61 29 33 84 268 123 38 170 20 51 533 596 30	498 109 849 74 853 17 372
77	16 61 29 33 84 268 123 38 170 20 51 533 596 30 498 109 849 74 853 17 372	77 213 883 1843 3613 199 64
251		251 6 394 25 5 548 163
88	251 6 394 25 5 548 163	88 115 9 17 116 7 30
106	251 6 394 25 5 548 163 88 115 9 17 116 7 30	106 733 2006 1756 10 24 1470
111 514	251 6 394 25 5 548 163 88 115 9 17 116 7 30 106 733 2006 1756 10 24 1470	204 14 111 514 74 1046 1096
426		426 2457 84 506 13 8 1691
2103	426 2457 84 506 13 8 1691	2103 179 119 305 158 150 2073
452 213	426 2457 84 506 13 8 1691 2103 179 119 305 158 150 2073	452 213 177 36 85 182 162
522	426 2457 84 506 13 8 1691 2103 179 119 305 158 150 2073 452 213 177 36 85 182 162	522 187 101 389 115 6 428
66		66 165 16 142 191 1070 238
8	66 165 16 142 191 1070 238	8 285 202 3004 153 242 295
28	66 165 16 142 191 1070 238 8 285 202 3004 153 242 295	28 448 271 76 187 58 911
542 364	66 165 16 142 191 1070 238 8 285 202 3004 153 242 295 28 448 271 76 187 58 911	27 554 447 399 321 542 364
66 869 357		66 869 357 2054 495 70 286
8 1494	66 869 357 2054 495 70 286	8 1494 63 805 244 1572 54
11 1258	66 869 357 2054 495 70 286 8 1494 63 805 244 1572 54	1079 380 197 11 1258 752 1574
265 2105	66 869 357 2054 495 70 286 8 1494 63 805 244 1572 54 1079 380 197 11 1258 752 1574	265 2105 82 61 254 1001 487
233 154		254 126 16 330 1241 233 154
451 429	254 126 16 330 1241 233 154	451 429 132 53 645 387 1416
3030	254 126 16 330 1241 233 154 451 429 132 53 645 387 1416	3030 4913 7 64 530 559 1353
59	254 126 16 330 1241 233 154 451 429 132 53 645 387 1416 3030 4913 7 64 530 559 1353	59 6 165 61 1105 97 472
97		97 340 678 2371 1025 82 623
16	97 340 678 2371 1025 82 623	16 330 64 245 59 1049 1901
165	97 340 678 2371 1025 82 623 16 330 64 245 59 1049 1901	165 26 860 6 38 304 48
981 107	97 340 678 2371 1025 82 623 16 330 64 245 59 1049 1901 165 26 860 6 38 304 48	87 1166 981 107 27 554 447
239		239 12 640 26 278 16 544
6	239 12 640 26 278 16 544	6 26 63 9 179 390 143
53 71	239 12 640 26 278 16 544 6 26 63 9 179 390 143	53 71 57 1192 332 154 32
136	239 12 640 26 278 16 544 6 26 63 9 179 390 143 53 71 57 1192 332 154 32	136 14 888 2202 231 382 746
15		15 342 1130 12 92 389 136
63 9	15 342 1130 12 92 389 136	28 52 143 26 42 63 9
452 24	15 342 1130 12 92 389 136 28 52 143 26 42 63 9	452 24 66 380 207 62 162
154 6	15 342 1130 12 92 389 136 28 52 143 26 42 63 9 452 24 66 380 207 62 162	5 21 154 6 5 23 930
190 219		155 80 98 14 176 190 219
33	155 80 98 14 176 190 219	33 58 121 10 5 171 6
214	155 80 98 14 176 190 219 33 58 121 10 5 171 6	214 115 423 298 9 61 116
459 24	155 80 98 14 176 190 219 33 58 121 10 5 171 6 214 115 423 298 9 61 116	459 24 2118 2901 507 1192 233
41 81		41 81 10 32 5 187 238
2308	41 81 10 32 5 187 238	2308 15 17 610 330 46 86
8 131	41 81 10 32 5 187 238 2308 15 17 610 330 46 86	5 21 8 131 543 177 149
1248 444	41 81 10 32 5 187 238 2308 15 17 610 330 46 86 5 21 8 131 543 177 149	99 424 1248 444 354 140 295
674		674 1092 1886 846 1174 14 18
428 1115	674 1092 1886 846 1174 14 18	19 19 428 1115 354 6 602
214	674 1092 1886 846 1174 14 18 19 19 428 1115 354 6 602	214 272 303 1772 588 130 480
20	674 1092 1886 846 1174 14 18 19 19 428 1115 354 6 602 214 272 303 1772 588 130 480	20 162 20 9 1440 67 1292
92 11		59 50 92 11 37 112 389
156	59 50 92 11 37 112 389	156 729 308 488 572 122 1722
7	59 50 92 11 37 112 389 156 729 308 488 572 122 1722	7 146 488 45 1156 839 422
104	59 50 92 11 37 112 389 156 729 308 488 572 122 1722 7 146 488 45 1156 839 422	104 557 2397 2530 673 726 20
109 1949 97		109 1949 97 340 374 650 718
810 80	109 1949 97 340 374 650 718	810 80 624 866 126 310 53
596 238	109 1949 97 340 374 650 718 810 80 624 866 126 310 53	772 943 164 21 596 238 508
46	109 1949 97 340 374 650 718 810 80 624 866 126 310 53 772 943 164 21 596 238 508	46 753 125 610 699 7 64
36 441		36 441 1108 353 77 693 143
143	36 441 1108 353 77 693 143	143 133 2125 141 35 10 519
26	36 441 1108 353 77 693 143 143 133 2125 141 35 10 519	26 6 7 115 47 108 351
13	36 441 1108 353 77 693 143 143 133 2125 141 35 10 519 26 6 7 115 47 108 351	13 389 19 19 83 25 428
107		107 39 588 21 82 19 188
130 357	107 39 588 21 82 19 188	20 32 130 357 49 324 260
46	107 39 588 21 82 19 188 20 32 130 357 49 324 260	46 290 323 905 3467 30 1272
338 83	107 39 588 21 82 19 188 20 32 130 357 49 324 260 46 290 323 905 3467 30 1272	155 80 10 51 5 338 83
389		389 428 12 284 177 817 111
1638	389 428 12 284 177 817 111	1638 99 8 131 347 188 19
95 165	389 428 12 284 177 817 111 1638 99 8 131 347 188 19	46 26 95 165 213 41 27
206	389 428 12 284 177 817 111 1638 99 8 131 347 188 19 46 26 95 165 213 41 27	206 367 20 32 7 34 257
63		63 141 172 133 15 149 544
101	63 141 172 133 15 149 544	101 576 2086 50 2185 2146 428
627 1082	63 141 172 133 15 149 544 101 576 2086 50 2185 2146 428	707 345 627 1082 33 29 43
7	63 141 172 133 15 149 544 101 576 2086 50 2185 2146 428 707 345 627 1082 33 29 43	7 289 55 238 562 27 78
5		5 278 49 125 13 277 415
46	5 278 49 125 13 277 415	46 602 648 240 113 6 462
136	5 278 49 125 13 277 415 46 602 648 240 113 6 462	136 308 373 999 792 52 688
240 290	5 278 49 125 13 277 415 46 602 648 240 113 6 462 136 308 373 999 792 52 688	240 290 2119 820 2150 188 19
9		9 17 148 32 10 6 204
933	9 17 148 32 10 6 204	933 128 2899 69 9 17 96
251 112	9 17 148 32 10 6 204 933 128 2899 69 9 17 96	251 112 38 264 58 5 418
9	9 17 148 32 10 6 204 933 128 2899 69 9 17 96 251 112 38 264 58 5 418	9 17 653 67 951 193 416
66		66 69 1957 39 97 451 667
413 831	66 69 1957 39 97 451 667	95 818 333 949 982 413 831
24 698	66 69 1957 39 97 451 667 95 818 333 949 982 413 831	88 24 698 65 38 196 137
376	66 69 1957 39 97 451 667 95 818 333 949 982 413 831 88 24 698 65 38 196 137	376 27 227 22 5 279 336
82 1501		1575 3074 82 1501 236 5 100
429 168	1575 3074 82 1501 236 5 100	352 543 561 416 429 168 224
91 12	1575 3074 82 1501 236 5 100 352 543 561 416 429 168 224	91 12 892 162 436 10 271
8 459	1575 3074 82 1501 236 5 100 352 543 561 416 429 168 224 91 12 892 162 436 10 271	117 96 120 8 459 14 176
177		177 531 63 165 12 104 168
130 238	177 531 63 165 12 104 168	130 238 1820 334 155 121 691
83	177 531 63 165 12 104 168 130 238 1820 334 155 121 691	83 17 113 32 187 40 982
53 22	177 531 63 165 12 104 168 130 238 1820 334 155 121 691 83 17 113 32 187 40 982	88 892 53 22 5 608 92
550		550 64 562 949 828 10 396
1437	550 64 562 949 828 10 396	1437 27 641 2457 1691 243 359
106	550 64 562 949 828 10 396 1437 27 641 2457 1691 243 359	106 608 101 1293 12 50 2320
13 8	550 64 562 949 828 10 396 1437 27 641 2457 1691 243 359 106 608 101 1293 12 50 2320	560 822 1726 404 2065 13 8
325 204		88 698 6 80 325 204 47
114	88 698 6 80 325 204 47	114 230 426 488 74 178 255
41	88 698 6 80 325 204 47 114 230 426 488 74 178 255	41 81 289 65 34 20 32
423	88 698 6 80 325 204 47 114 230 426 488 74 178 255 41 81 289 65 34 20 32	423 27 9 22 24 635 89
277 426		148 389 277 426 379 27 162
161 1017	148 389 277 426 379 27 162	282 6 161 1017 660 9 472
214	148 389 277 426 379 27 162 282 6 161 1017 660 9 472	214 37 400 23 70 841 167
721 386	148 389 277 426 379 27 162 282 6 161 1017 660 9 472 214 37 400 23 70 841 167	721 386 44 36 7 157 280
188		188 274 5 115 490 17 1421
37	188 274 5 115 490 17 1421	37 498 30 424 68 1410 85
53 108	188 274 5 115 490 17 1421 37 498 30 424 68 1410 85	53 108 356 41 56 28 149
1940 140	188 274 5 115 490 17 1421 37 498 30 424 68 1410 85 53 108 356 41 56 28 149	1940 140 2460 158 113 6 768
2605 350		702 512 2605 350 268 2805 1054
82	702 512 2605 350 268 2805 1054	82 863 162 149 604 70 286
427	702 512 2605 350 268 2805 1054 82 863 162 149 604 70 286	427 24 33 58 55 30 448
161 765	702 512 2605 350 268 2805 1054 82 863 162 149 604 70 286 427 24 33 58 55 30 448	161 765 9 85 28 271 54
77		77 1263 209 36 68 43 143
81	77 1263 209 36 68 43 143	81 146 162 149 390 207 544
1153	77 1263 209 36 68 43 143 81 146 162 149 390 207 544	1153 804 421 1272 497 6 253
593 389	77 1263 209 36 68 43 143 81 146 162 149 390 207 544 1153 804 421 1272 497 6 253	593 389 119 115 54 12 428
165 215		165 215 728 212 253 132 52
187	165 215 728 212 253 132 52	187 219 154 36 68 43 147
88	165 215 728 212 253 132 52 187 219 154 36 68 43 147	88 26 154 147 10 150 26
27	165 215 728 212 253 132 52 187 219 154 36 68 43 147 88 26 154 147 10 150 26	27 133 12 50 14 6 64
7		7 204 55 195 150 113 70
452 24	7 204 55 195 150 113 70	452 24 158 15 374 6 292
1862	7 204 55 195 150 113 70 452 24 158 15 374 6 292	1862 30 98 21 57 19 1381
161	7 204 55 195 150 113 70 452 24 158 15 374 6 292 1862 30 98 21 57 19 1381	161 25 10 320 84 208 19
41 27		139 1159 1382 151 41 27 133
772 764	139 1159 1382 151 41 27 133	54 962 772 764 679 310 16
256 107	139 1159 1382 151 41 27 133 54 962 772 764 679 310 16	189 256 9 253 118 256 107
423 298	139 1159 1382 151 41 27 133 54 962 772 764 679 310 16 189 256 9 253 118 256 107	28 261 423 298 34 112 257
92 103		2007 9 144 605 766 92 103
233 154	2007 9 144 605 766 92 103	10 858 233 154 68 26 39
144 605	2007 9 144 605 766 92 103 10 858 233 154 68 26 39	728 23 82 72 571 144 605
49	2007 9 144 605 766 92 103 10 858 233 154 68 26 39 728 23 82 72 571 144 605	49 6 1002 787 5 169 173
350 9		350 143 495 32 772 350 9
2526	350 143 495 32 772 350 9	2526 626 95 165 115 28 102
372 64	350 143 495 32 772 350 9 2526 626 95 165 115 28 102	58 142 372 64 247 137 50
775 289	350 143 495 32 772 350 9 2526 626 95 165 115 28 102 58 142 372 64 247 137 50	119 436 775 289 423 712 102
12 91		12 91 89 202 1293 164 602
217 591	12 91 89 202 1293 164 602	26 140 202 380 217 591 18
103 27	12 91 89 202 1293 164 602 26 140 202 380 217 591 18	44 558 5 765 77 103 27
181	12 91 89 202 1293 164 602 26 140 202 380 217 591 18 44 558 5 765 77 103 27	181 26 571 72 395 73 79
239 12		2902 50 239 12 264 380 631
151 80	2902 50 239 12 264 380 631	151 80 745 181 91 154 1054
49 6	2902 50 239 12 264 380 631 151 80 745 181 91 154 1054	49 6 205 2081 26 40 3662
58	2902 50 239 12 264 380 631 151 80 745 181 91 154 1054 49 6 205 2081 26 40 3662	58 230 451 338 9 28 54
512 67		512 67 307 1156 5 243 34
423	512 67 307 1156 5 243 34	423 298 181 61 1010 22 92
1430	512 67 307 1156 5 243 34 423 298 181 61 1010 22 92	1430 6 58 814 167 122 159
591 217	512 67 307 1156 5 243 34 423 298 181 61 1010 22 92 1430 6 58 814 167 122 159	591 217 244 1005 64 724 691
205		205 707 1785 1663 12 167 102
84	205 707 1785 1663 12 167 102	84 125 47 1127 107 6 102
55 195	205 707 1785 1663 12 167 102 84 125 47 1127 107 6 102	36 36 85 182 55 195 94
20	205 707 1785 1663 12 167 102 84 125 47 1127 107 6 102 36 36 85 182 55 195 94	20 32 38 264 21 624 9
1291		1291 16 2216 67 394 95 176
449	1291 16 2216 67 394 95 176	449 449 9 17 161 25 53
596 6	1291 16 2216 67 394 95 176 449 449 9 17 161 25 53	106 632 596 6 173 562 329
601 12	1291 16 2216 67 394 95 176 449 449 9 17 161 25 53 106 632 596 6 173 562 329	601 12 98 68 3818 519 30
1484		1484 512 202 6 429 488 165
1937	1484 512 202 6 429 488 165	1937 36 16 67 1006 178 232
44	1484 512 202 6 429 488 165 1937 36 16 67 1006 178 232	44 209 58 171 13 418 2277
