潭 岩 亭 秋
琴 笛 情 惟
山 天 郎 先
梦 民 人 天
马 鱼 云 雪
宫 人 人 肯
羊 筑 客 岂
龟 马 想 人
黄 读 安 江
木 马 皇 春
春 云 愁 道
树 枝 红 青
窗 船 可 情
谷 遗 芳 鱼
静 蝉 思 郎
旗 桥 垂 惆
人 石 挈 阁
出 衔 平 王
声 江 我 汝
天 魂 光 梅
风 梅 地 篱
桃 水 恨 月
江 争 梅 人
红 风 清 花
花 香 明 雪
贵 明 书 天
桃 乾 修 天
红 蝉 梦 旗
江 枝 茶 故
鸡 皆 农 人
人 清 袠 窗
香 人 寒 黄
柳 声 锦 少
江 阁 鸟 人
兰 刀 绝 点
紫 怀 客 写
酒 药 钟 天
花 酒 人 夕
溪 梅 台 白
病 翰 酒 青
寒 形 病 榻
清 杖 声 秋
甲 夕 血 向
酒 婢 酒 海
知 觉 钟 窗
博 意 黄 暖
春 梅 怨 枝
喜 世 刘 半
云 春 义 男
台 修 鹿 人
天 兰 香 悲
梅 风 晓 枝
可 魄 幼 云
客 红 罗 风
岁 花 秋 喜
梅 水 好 重
水 客 春 帘
冷 雪 忍 晓
风 天 荷 香
滕 锦 梅 色
梦 柳 吴 愁
僧 青 读 山
人 花 香 宫
江 天 许 可
香 桃 敢 郎
清 意 冷 天
人 妨 月 对
献 午 陶 思
筹 延 客 章
花 水 阁 暮
声 绿 早 情
帆 天 地 回
鹊 渔 吟 船
秋 影 玉 春
心 人 顾 船
云 缕 情 他
歌 夕 黄 山
车 月 师 暗
愁 蝉 喜 红
酒 颠 可 柳
山 水 竹 梅
天 黄 魏 香
影 叶 移 风
天 如 黄 宫
花 明 黄 花
风 玉 松 蜜
月 芙 清 冬
枝 花 雪 人
月 夏 松 玉
雪 半 香 溪
暖 枝 化 人
月 风 妃 魂
雪 宫 龙 台
云 天 笛 彼
丝 情 青 松
书 乡 山 岁
金 篱 日 分
红 春 珠 桃
花 风 花 花
石 花 鹤 红
台 春 风 酡
海 叶 春 情
叶 风 丹 造
墙 海 石 香
春 红 雪 蜂
窗 诙 如 寒
木 花 枯 恐
岸 水 王 人
乌 天 阁 来
翅 风 池 声
叶 绿 人 暗
寒 非 酒 拂
极 山 僧 岩
黄 花 月 愁
船 翠 彩 石
石 女 清 山
崖 春 地 鹤
崖 石 清 潭
船 山 雪 寒
云 长 然 酒
曲 桥 马 天
白 门 山 山
山 人 玉 朝
天 石 溪 灵
色 风 花 女
情 月 人 梅
水 玄 色 桃
晓 秋 日 晚
鄮 钟 龙 地
谷 池 根 直
明 正 涵 天
人 笔 献 谷
紫 苍 公 人
庙 龙 风 紫
阁 穗 天 钟
盛 位 人 似
鱼 素 海 年
秋 桃 政 永
鲜 梦 大 思
山 欠 日 花
夕 客 溪 竹
游 依 叶 秋
云 山 终 风
丝 拙 天 身
溪 窗 书 初
许 风 光 绣
秉 从 书 黑
寒 春 幕 人
洞 声 钟 僧
天 枝 素 梅
白 山 朝 梅
翠 水 溪 桥
绿 几 锦 人
仁 秋 人 香
水 魂 门 风
睡 人 花 春
人 牛 黄 紫
桥 光 青 苦
风 船 酒 人
云 宫 草 恨
春 花 怨 啼
玉 山 红 郎
黄 松 色 童
明 酒 日 山
月 声 梅 白
春 恨 春 帘
丝 池 少 身
汉 草 蛾 阁
翠 水 人 云
柳 腰 色 声
学 牡 花 篱
春 春 篱 根
寒 山 童 书
短 入 桥 柳
岸 柳 溪 人
绿 梅 枝 人
乌 绿 蝶 墙
月 愁 天 如
台 风 云 人
柳 石 窗 水
月 池 梅 溪
窗 王 王 月
川 江 同 年
石 打 愁 柳
思 山 梦 梦
坐 湖 子 去
朝 燕 草 晓
日 岸 江 红
石 珠 世 值
女 桃 洁 人
丈 况 书 山
门 臾 直 人
明 念 天 所
门 立 泉 山
暑 少 吏 枯
情 著 恨 求
功 外 独 岂
喜 侯 分 溪
春 翁 地 春
红 春 花 妃
黄 楼 风 翁
鹤 帘 色 春
宫 人 香 色
日 茶 窗 细
恨 郎 多 泪
桥 亭 河 送
小 月 花 寒
山 借 倩 朝
雪 锦 梅 枝
春 台 情 逐
思 花 恨 日
月 和 春 香
愁 金 月 情
风 愁 色 枝
绿 雨 青 池
花 书 喜 枝
酒 春 门 花
羊 燕 光 帘
宫 门 云 昏
石 拂 酒 风
黄 天 雁 聊
书 窗 霜 才
花 戍 雁 风
月 清 书 风
花 罗 枝 王
碧 蝉 情 天
玉 冷 王 处
雪 宫 鸳 思
鱼 廉 刀 书
金 恨 昨 花
宝 堪 青 月
香 菊 日 蝶
水 花 鸥 翁
半 月 茶 梅
春 香 琢 花
载 月 云 云
花 怨 窗 锦
日 旋 情 柳
山 声 酒 天
叶 后 余 酒
湖 荷 红 秋
春 光 郎 花
墙 人 香 风
分 酒 燕 路
默 客 嫌 枝
风 寒 梅 枝
水 寒 湖 岁
到 篱 潭 人
松 青 倚 人
翠 云 醉 莲
度 篱 池 听
船 廉 双 罗
掣 鹤 白 传
柳 花 惟 红
书 松 知 青
拄 人 铭 古
湖 蓑 王 溪
湖 石 恰 宦
影 生 书 青
雪 日 山 春
手 砚 君 江
郎 天 春 门
竹 清 笑 锦
砚 书 山 收
黄 酒 带 茶
台 光 贪 知
闻 台 自 甲
寒 鹭 人 君
屐 苍 朝 山
松 荷 白 寒
春 玉 人 山
竹 桃 名 入
风 说 童 鹤
几 春 桃 红
根 花 君 人
潭 云 禅 如
枝 夏 情 梦
海 台 菊 花
春 妨 僮 说
冷 杏 容 香
虎 可 因 梅
枝 云 香 龙
别 泪 春 绵
朝 花 燕 帘
花 紫 春 水
亭 花 梁 人
碧 风 身 人
冷 春 沾 绿
风 情 红 草
青 风 道 人
地 紫 蝶 枝
娇 宫 丝 人
明 色 黄 白
春 花 痴 海
花 亭 似 春
杏 绿 色 风
彊 船 恨 寒
人 风 江 日
湖 清 夕 钟
影 月 鱼 晓
花 荷 人 日
思 杏 衔 巢
风 春 寒 篱
木 家 河 寒
风 菊 人 光
燕 天 春 人
推 白 云 春
春 燕 丝 人
台 到 江 情
地 水 想 天
秋 州 明 愁
消 愁 言 布
杏 花 闻 乱
人 湖 凭 鴈
绿 船 湖 山
峰 塔 冷 台
影 楼 秋 伴
池 春 湖 楼
门 僊 日 敝
客 木 菊 竹
人 夕 路 枝
篱 桥 鸟 柳
蹇 花 山 竹
悲 秋 人 月
壁 吴 黄 夕
晓 江 人 鸥
地 岸 花 白
情 冷 叶 人
寒 吐 水 诸
焦 阁 柳 阑
亭 峰 月 月
恨 河 人 日
人 岩 魂 风
魂 见 天 江
弃 玉 天 风
梅 人 水 枝
雪 山 枝 倚
柏 翁 山 梅
雪 风 使 烟
幅 雪 春 白
殿 宫 春 书
寒 江 朝 白
客 客 情 客
山 惆 路 人
使 玉 直 江
云 皇 天 愿
镜 广 王 花
梅 荷 松 鼓
云 风 柳 往
柳 光 杏 夜
乍 日 柳 篱
苍 春 人 红
壁 多 梅 竹
山 可 天 到
红 人 地 夕
覆 挂 云 梅
寺 桃 梦 柳
梅 白 风 峰
木 楼 朝 茶
寒 书 明 山
泉 塔 声 风
日 白 妃 僧
河 风 晓 天
草 人 梅 沙
风 木 童 声
门 寒 翁 夕
人 绠 浊 黄
天 秋 标 明
秋 凉 山 愁
洞 客 月 丝
黄 王 情 柳
禹 壁 从 角
水 冷 怨 意
客 频 柳 日
春 知 如 向
鴈 衣 书 人
蝉 天 草 江
朝 燕 花 人
消 花 梦 水
红 天 当 王
宫 春 几 闲
钟 松 人 恨
桃 冷 篱 地
白 光 江 玉
江 寒 石 人
凭 朝 向 荷
江 云 长 住
石 日 人 猿
菊 故 可 梦
洞 地 晓 峰
梅 春 当 台
花 月 坐 春
苍 青 龙 间
岁 石 凤 白
大 绿 亭 鹤
松 色 僧 青
地 人 叶 江
玉 寒 天 怒
声 石 客 教
鹭 隔 空 鱼
鱼 傍 争 人
桥 游 色 半
地 云 岩 叶
泉 泉 思 天
太 清 寻 翁
鹊 鸦 鹊 甘
宫 宠 情 妃
月 诸 亭 江
石 笔 河 段
碧 竹 想 黄
书 茶 江 水
月 书 焦 王
色 果 入 青
玉 山 夷 河
虎 低 丁 石
马 兵 怒 终
崖 月 帆 人
车 石 等 心
岭 川 灵 船
江 人 平 崄
春 滩 时 水
叶 川 魂 风
潭 日 似 酒
晓 松 月 梦
岭 梅 唯 枝
热 翁 立 江
妃 引 花 月
人 色 岭 茶
柳 色 领 翁
谷 人 阳 亭
荷 月 风 酒
凤 鸡 日 翁
春 遥 燕 兰
占 花 和 墙
花 酿 关 翁
素 叶 梦 虎
玉 花 昼 郎
江 少 试 峰
峰 帘 立 声
竹 门 桃 水
月 溪 山 人
自 山 酴 色
客 人 书 山
谷 顾 谷 山
钟 琴 翠 山
琴 琴 琴 古
琴 琴 客 日
山 台 里 天
梦 寒 风 翠
泉 石 绿 黄
水 风 山 声
日 举 世 教
柳 香 桃 海
海 问 豪 客
王 春 竿 意
桃 金 清 石
小 窗 桥 冬
地 思 风 江
溪 溪 影 山
山 客 松 风
亭 白 人 日
绿 烟 松 山
泉 泉 玉 岩
洞 春 少 人
池 紫 黄 容
竹 池 桃 天
晚 青 甘 他
紫 书 琴 细
牛 玉 日 延
陌 他 果 人
寺 松 月 风
山 松 声 菊
昏 泪 月 魂
钟 取 閙 臾
僧 人 少 锦
珠 梦 日 海
番 村 试 谷
云 日 弓 风
花 针 明 天
海 山 人 贵
珠 妙 起 剑
光 日 龙 花
黄 时 明 夜
香 知 虎 风
猿 思 梦 月
恨 水 思 铁
怒 楼 眼 全
路 月 太 王
分 片 怪 湖
干 风 犹 尘
叶 略 自 春
月 花 日 他
旗 丝 问 恰
笛 春 脚 入
声 梅 人 阿
黄 龙 寺 古
马 逢 侬 云
梦 人 绿 黄
绿 芳 兰 清
人 眨 地 听
雁 寒 峰 旧
风 桃 水 色
吹 地 清 恩
胡 叶 口 丑
从 岸 花 人
端 当 湖 水
门 除 峰 人
光 恁 崖 人
雪 山 人 元
询 海 放 地
龙 谓 自 肯
新 人 僧 知
人 似 浪 罗
壁 风 因 到
宇 玄 人 青
河 争 山 人
香 情 人 朝
风 水 人 明
江 风 王 水
王 光 月 人
天 拜 日 人
竹 悲 山 字
山 湖 石 海
寒 水 白 笛
恶 正 匝 始
亭 亭 我 花
重 热 直 方
明 然 僧 收
弯 红 触 门
夏 向 人 山
磬 莲 日 天
木 壮 恐 地
元 风 江 杏
光 尚 秋 香
名 世 人 明
春 金 崖 印
苔 汉 龙 里
夸 石 水 人
看 怪 王 山
天 元 宫 石
风 人 水 合
香 山 我 水
石 酒 天 岁
船 月 仙 风
山 桥 山 排
求 祇 楼 顿
冬 风 日 寒
地 人 披 王
天 愁 思 影
江 马 翁 篱
翁 楼 夸 知
男 处 日 秋
花 梅 日 香
篱 冷 竹 暮
月 枝 山 香
云 人 分 片
流 鼓 洞 老
洲 江 青 碧
水 人 影 明
绿 碧 鸦 门
黄 门 花 白
竹 龙 野 光
庙 魂 日 宫
秋 山 犹 明
风 青 松 岩
木 人 愁 雁
水 山 翁 声
柳 楼 梅 愁
花 春 暮 柳
荷 风 生 船
云 春 花 燕
玉 堂 春 人
鱼 草 山 期
光 分 风 钓
翠 风 蜻 晓
草 香 人 夕
黄 唤 天 雁
风 鹊 天 月
花 客 夕 鸦
人 山 春 梅
金 金 魂 蝶
草 梅 魂 春
玉 石 王 梅
春 人 情 花
宫 鹤 洞 桃
声 罗 暗 壁
花 吃 春 梦
宫 楼 黄 愁
莲 碧 翠 怨
谷 紫 香 客
泉 叶 梦 月
山 湖 日 花
拟 愁 白 明
旧 情 石 山
楼 窗 色 船
珠 日 水 绿
临 语 日 泪
笙 酒 泪 夕
家 至 天 魂
松 愁 纵 云
影 干 青 梅
情 山 愁 池
帘 香 春 人
客 说 海 梅
江 酒 泪 花
声 色 书 楼
草 客 载 春
早 最 弃 肯
竹 草 暗 魂
青 石 梅 春
书 往 燕 帘
暗 云 客 梅
梅 桃 山 愁
桃 人 桥 梅
贫 湖 步 柳
石 松 梅 春
苍 鹤 春 山
水 风 光 花
桥 酒 春 梅
水 燕 山 墙
柳 花 山 鸟
绿 清 然 先
寒 桥 恨 黄
晓 宫 池 地
春 日 阴 花
夕 叶 谷 梅
清 花 风 香
锦 恨 月 声
饮 云 羽 月
山 花 恨 声
日 溪 愁 风
山 篱 门 鹧
桃 门 情 人
凭 江 草 叶
书 翠 清 事
竹 声 地 山
梦 琴 柳 竹
光 楼 碧 草
山 石 花 窗
松 问 人 海
黄 思 云 斜
白 金 花 商
湖 峰 石 猿
王 翁 思 花
山 春 岸 碧
松 楼 月 峰
看 翁 僧 猿
柳 荷 逢 水
水 晓 松 溪
鹤 喜 朝 泉
黄 体 独 鹤
云 香 阿 山
寺 云 春 杏
江 云 峰 同
木 杜 人 山
让 石 桃 松
晓 川 池 客
春 日 花 桃
风 冷 溪 添
风 情 朝 人
牛 石 能 鸡
绿 点 人 清
花 桃 风 香
桃 晓 出 夕
秋 声 愁 云
水 旋 水 信
风 浊 知 鱼
色 天 满 车
花 枝 日 篱
花 风 春 枝
地 梅 酒 人
谷 常 台 酒
香 翠 明 地
湖 王 清 青
湖 山 晓 锄
翁 寒 色 水
水 鸡 早 悔
人 人 知 字
窗 木 叶 明
木 知 亭 风
冬 梅 清 山
花 香 山 香
水 山 人 朝
梅 月 试 日
人 楼 桥 帘
亭 物 秋 客
壁 泉 花 竟
山 谒 人 天
洞 崖 隔 识
月 水 我 秋
暑 吹 秋 色
当 后 明 知
磎 风 草 翠
山 梅 方 天
春 碧 笑 鹤
人 到 丝 客
山 云 输 柳
僧 风 人 茶
人 山 紫 风
信 浊 愁 秋
人 退 暑 风
班 退 藏 凡
箧 书 日 人
暑 月 团 人
桥 清 女 光
花 风 黄 人
竹 翠 天 月
种 明 丁 见
剑 坛 门 草
牛 领 笛 官
晚 閙 声 龙
愁 花 造 门
鹊 书 报 清
水 翁 秋 色
春 暮 杏 红
宰 声 水 龙
风 春 玉 天
墙 岸 风 春
冬 江 日 翠
雪 株 消 翁
冬 梅 春 寒
梅 梅 回 明
桃 声 思 风
木 明 花 情
剪 光 天 江
近 梅 尺 翁
春 梅 隔 风
边 梅 色 蜂
花 黄 风 好
木 锦 风 人
光 绿 说 看
江 潮 日 水
佛 收 走 翁
朝 喜 门 梅
父 月 清 声
书 半 孙 结
古 后 翁 青
塘 木 蝶 燕
车 县 人 江
山 僧 功 人
贫 水 多 天
湖 鱼 风 帘
秋 绿 荒 喜
敲 酒 随 人
冬 篱 喜 风
水 海 水 民
春 侯 独 清
僧 云 窗 云
云 偶 商 峰
云 用 水 箭
绿 草 夕 王
山 溪 青 明
木 泉 僧 世
风 雁 台 山
才 人 色 雪
寒 风 篱 愁
酒 情 暖 弓
年 柳 月 门
冬 怨 风 放
转 事 花 脱
抛 柳 地 春
天 愿 数 犁
山 地 春 风
日 溪 光 锦
涂 思 宫 草
风 白 偶 锦
绿 日 江 香
春 燕 恨 旋
花 翠 桃 锦
木 柳 锦 柳
风 花 言 秋
花 竹 怨 翁
泉 海 似 清
晓 山 意 日
影 几 地 人
池 月 说 尽
江 风 转 山
池 山 人 思
客 桥 洪 情
竹 书 鸟 携
静 天 鸜 天
鹤 竹 物 酒
冷 黄 我 风
马 珠 丝 倒
人 你 朝 明
弄 横 忽 大
川 瑞 人 言
渺 凭 知 工
日 登 花 岸
磨 扫 月 枝
月 春 细 云
朝 泉 重 白
牛 断 暖 暗
故 异 雪 梅
玉 朝 雪 白
月 谷 翁 茶
黄 川 名 续
日 云 喜 杏
春 草 闻 花
风 门 台 鱼
风 恨 岭 松
尚 日 螭 天
山 泪 地 海
天 紫 锦 声
重 云 累 荷
窗 夏 竹 风
水 山 中 山
池 客 秋 春
人 世 頼 书
早 白 和 太
杜 山 愧 红
去 瘦 日 玉
上 里 王 师
松 枝 翁 领
鱼 湖 玉 酒
车 石 山 虎
绮 玉 含 花
夕 江 念 山
江 草 客 桄
帽 黄 弓 王
人 影 天 梦
秋 日 黑 雁
云 风 人 雁
秋 思 天 黄
客 日 草 风
玉 满 马 愁
天 虏 马 天
风 梅 明 天
年 恨 日 白
江 月 客 洞
暮 江 康 愁
恨 思 思 青
风 梦 蝉 天
竹 蝉 忽 书
池 莲 恨 水
雪 暗 世 鱼
春 人 黄 饮
川 送 书 湖
酒 书 春 船
暮 船 雪 鹤
梅 寒 思 山
客 楼 夕 江
风 雁 书 楼
漠 黄 枝 马
竹 花 春 青
岩 暗 云 短
惭 薄 青 胜
锦 天 冬 春
平 浩 人 黄
雪 梅 如 翁
梅 花 门 幻
恍 贤 身 马
罢 香 朝 天
客 江 山 王
江 猎 边 怒
紫 明 人 刀
书 鸿 遥 阁
花 风 松 日
情 日 门 白
山 云 人 谷
山 学 可 泉
帘 秋 泪 必
日 白 溪 寒
岭 寒 客 台
莲 玉 泪 溪
香 金 世 天
佛 仙 秋 轻
日 云 纵 川
昔 江 江 草
暮 钟 草 拥
王 班 我 人
情 心 天 白
暑 风 天 正
河 玉 人 梅
先 枝 鹤 黄
桥 悔 洛 汝
王 郎 恨 人
影 柳 台 时
学 人 明 知
畴 收 人 学
晓 喜 汉 帘
风 主 白 明
溪 风 人 米
地 声 忧 晓
车 模 农 周
松 学 侯 付
僧 瓜 喜 坟
鞠 少 酒 春
松 山 常 花
旱 尘 谷 人
喜 人 天 天
夏 池 花 山
石 人 朝 枝
师 聚 似 梦
人 异 头 寒
鹤 情 我 逢
人 非 花 溪
画 殷 梦 渠
海 日 思 海
天 鸡 日 天
人 花 术 声
岸 池 翁 客
石 云 门 龙
碧 山 客 柳
人 日 梅 思
晨 叶 愧 殷
书 纵 斯 黄
邻 喜 人 山
业 师 当 梦
晨 梦 客 廷
几 楼 忘 紫
师 虎 袖 岩
绿 叶 人 节
龙 鹤 怨 喜
驾 日 世 穷
襆 香 花 笑
红 家 怜 翁
求 谢 思 翁
谈 末 竹 疑
翁 和 灯 中
业 天 成 翁
白 人 溪 次
少 牛 思 诵
患 春 黄 怕
春 梅 天 愁
明 乱 柳 风
龙 崇 秋 翁
明 回 晓 人
义 往 日 白
月 事 祠 春
天 渠 传 况
圣 性 物 渠
爻 物 鸟 庸
梦 鱼 化 紫
我 物 知 鱼
跃 人 师 书
善 学 天 思
石 溪 人 白
桥 水 人 冬
缘 石 世 白
暗 新 翁 几
饱 溪 云 梦
溪 杏 直 水
山 最 墙 金
日 逾 马 玉
情 荣 松 从
种 天 黄 山
点 关 渠 人
酒 翁 思 忆
簇 雨 固 花
蝉 声 鼠 麟
仙 碧 桃 拟
池 花 莲 秋
云 山 问 云
书 鱼 影 悟
梅 兰 清 梅
埋 喜 恰 枝
云 诸 紫 钟
端 门 龙 先
文 领 官 黄
松 翁 青 紫
载 黄 阁 青
养 云 月 姓
明 明 山 月
李 车 馆 翁
人 溪 喜 渠
梅 缘 叶 鸦
窗 涯 枯 暗
镜 中 定 比
谷 人 台 道
种 急 独 人
闽 月 溪 翁
黄 溪 云 待
晓 河 喜 歌
溪 痴 人 紫
溪 愁 童 泉
书 香 比 学
喜 朝 人 时
日 秋 天 世
愁 如 心 声
秋 恨 朝 枝
止 鼓 风 书
鱼 月 春 山
翁 宫 司 管
样 虎 太 鼓
池 红 碧 兵
溪 年 吏 整
春 愁 风 留
篇 月 岭 家
根 玉 点 人
持 岭 说 马
影 鹤 莲 书
碧 好 黄 书
场 冷 湖 书
论 点 山 书
金 直 恨 汝
影 人 鹤 愁
情 泪 寒 月
江 凤 暮 光
岩 中 假 人
巧 风 花 光
雪 梅 江 卷
山 到 翠 玉
花 童 春 清
燕 春 海 寄
燕 帘 春 天
日 花 色 愁
桃 墙 劝 日
秋 客 色 绿
秋 云 宫 青
巍 山 风 楼
桥 篁 春 花
喜 正 我 风
窗 泉 动 龙
客 寒 龙 旗
龙 先 安 歌
赤 敌 权 青
刀 花 神 剑
月 风 山 父
日 来 偷 光
客 风 华 天
松 花 人 棹
水 月 锦 风
亭 月 问 花
口 声 谢 风
水 人 舟 门
篱 香 月 笛
殿 木 王 宫
风 人 香 罗
泉 翰 村 侯
淮 山 江 独
生 华 客 鹤
人 暮 青 碧
向 黄 海 梦
秋 云 青 明
人 碧 情 地
声 人 展 秋
枝 恨 花 窗
抵 朝 春 风
石 清 月 几
世 由 钟 山
客 山 情 人
湖 天 朝 花
窗 风 梅 石
马 恨 香 山
人 期 亭 楼
人 云 楼 梦
风 月 秋 愁
风 日 春 桃
客 春 山 柳
鹤 天 人 影
朝 赏 风 花
叶 云 喜 鸟
江 地 窗 翁
儿 几 日 窗
湖 船 风 秋
花 绿 日 柳
翁 松 桥 牛
洞 人 王 山
南 清 卷 窗
黄 窗 梦 孤
日 京 客 湖
车 草 山 花
说 鸟 吾 唤
天 月 竹 帘
月 云 影 笛
日 楼 风 秋
人 旧 日 童
风 想 王 人
寒 忘 台 清
天 身 青 湖
先 元 发 枝
戏 直 草 风
人 人 青 风
情 知 人 白
人 山 风 清
竹 花 溪 人
江 秋 偶 夕
青 情 儿 人
从 梦 地 石
梅 晨 根 愁
晨 楼 地 人
松 江 声 鹤
虎 人 世 塘
酒 花 风 春
鸡 紫 青 花
池 妃 风 宫
衣 池 冷 红
花 同 色 霞
风 情 墙 石
世 僧 青 僧
帘 窗 枝 绣
梦 窗 草 情
车 衲 僧 紫
月 黄 人 桥
草 猿 世 人
影 朝 人 风
客 亭 色 花
门 玉 酒 窗
素 竹 玉 向
鸦 碧 海 墙
绿 风 吟 门
寒 汉 风 愁
水 青 白 日
渔 根 鱼 船
草 箭 塞 人
人 人 如 可
殿 暮 人 风
荷 花 玉 云
酒 书 天 根
声 愁 江 白
僧 客 黄 烟
春 壁 夕 风
风 人 上 桃
峰 僧 春 碧
声 光 人 清
萧 溪 墙 晓
光 池 花 声
碧 挑 凄 金
金 松 钟 石
塔 松 春 雪
见 冷 少 秋
禅 水 声 天
卷 碧 溪 夕
玉 亭 寺 水
击 春 冷 白
叶 翠 寺 僧
竹 春 梦 云
琴 浊 声 峰
山 钟 草 僧
寒 雪 木 江
半 鹊 桥 客
秋 寺 夏 闲
风 清 王 中
花 梅 贾 僧
翠 黄 楼 几
朝 约 月 池
春 僧 寺 尘
鼓 马 海 楼
石 乾 黄 洞
花 春 金 犹
王 几 日 花
江 桃 罗 泪
山 风 问 枝
水 书 裘 叶
宫 玉 女 信
石 人 钟 清
岁 羊 桃 香
夏 塘 书 绿
人 鹿 秋 花
溪 海 花 春
海 如 几 寺
水 床 牛 石
松 松 僧 认
夏 杖 朝 寺
春 枝 玉 风
风 花 人 天
朝 石 影 水
碧 春 清 笛
手 春 碧 暮
罗 风 明 女
唐 金 人 难
清 嗟 鹤 冷
绿 冷 风 春
天 思 怪 声
拉 持 风 僧
云 地 山 春
雪 逐 春 寒
人 枝 宫 帘
山 风 愁 光
玉 海 香 风
月 情 石 魂
山 枝 女 白
人 魂 笛 山
楼 玉 春 明
清 流 花 风
光 人 花 客
天 幽 春 遣
花 枝 平 情
风 清 枝 燕
人 黄 声 枝
人 人 冰 紫
水 窗 桃 桃
江 花 愁 凭
寒 春 霜 人
花 寻 春 春
月 台 崖 春
携 人 冰 愁
湖 春 怀 春
苑 湖 春 春
梅 风 窗 云
明 坐 客 山
色 春 细 珠
月 光 梦 岸
朝 恨 柳 花
天 楼 夜 香
青 时 笙 花
洞 思 色 人
愁 半 猿 碧
桥 冰 春 月
笛 春 人 燕
柳 风 江 马
钟 寒 竹 台
风 月 天 花
台 春 梅 木
玉 绿 日 暖
白 蜂 草 春
雪 锦 情 风
月 江 愁 竹
梅 日 见 春
龙 笛 花 马
风 怨 愁 碧
湖 香 人 人
影 人 梅 春
暗 桃 枝 帘
枝 草 山 人
日 花 春 马
竹 花 春 月
野 枝 然 才
夕 人 春 春
寒 春 花 影
江 遶 月 愁
雪 溪 情 风
兰 郎 东 水
篱 香 门 春
人 暗 寒 湖
香 花 秦 思
风 花 花 湖
春 半 愁 暮
枝 花 暮 山
墙 人 风 花
船 花 春 枝
江 魂 湖 黄
玉 月 人 宫
池 明 梦 云
草 香 马 黄
素 风 世 山
青 花 梦 冷
清 雪 人 平
黄 龙 嫌 情
阅 燕 客 枝
溪 青 香 枝
枝 恨 花 临
女 紫 凤 王
雪 片 风 笛
湖 日 玉 玉
梅 僧 山 茶
泥 水 影 风
人 笑 月 花
根 水 日 穷
青 月 日 人
枝 冷 客 地
花 玉 花 海
水 人 岸 教
愁 风 女 香
黄 从 塘 翁
雪 窗 楼 愁
恨 珠 司 思
人 玉 春 情
兰 春 色 节
枝 书 春 清
雪 草 青 枝
天 春 香 枝
日 日 楼 暗
天 酒 先 愁
罗 兰 碧 枝
雪 中 江 笑
马 水 水 恨
日 寒 青 笙
冷 暖 江 愁
玉 探 春 魂
童 香 月 色
白 风 春 绿
宫 地 风 蝶
女 雪 春 浅
枝 风 光 暗
日 枝 春 清
出 色 年 江
水 溪 人 清
玉 瘦 桥 夕
楼 珠 枝 花
蜂 月 日 草
光 山 香 黄
云 耐 玉 谷
花 人 巷 茶
色 梅 江 枝
梅 魂 年 王
木 梅 桥 王
梅 花 桃 桃
愁 空 宫 枝
悲 梅 宫 风
梅 江 光 酒
梅 风 春 花
松 朝 白 江
客 名 风 花
枝 僧 玉 花
雪 松 谢 教
墙 暖 春 人
江 客 风 影
溪 人 香 枝
白 花 情 风
花 愁 客 金
知 水 帘 夕
花 客 客 雪
海 梅 清 色
雪 花 即 苍
小 绣 春 女
色 香 根 蜂
笛 兴 江 风
溪 窗 黄 发
愁 青 人 白
云 马 篱 宫
思 青 鸟 峰
明 红 春 少
湖 天 侯 金
锦 晓 春 风
绣 思 愁 秋
木 燕 清 青
岭 花 寂 帘
岸 天 云 蝉
岸 水 冷 塔
江 水 精 风
宫 意 女 恨
水 楼 灯 紫
玉 梅 茶 叶
声 月 湖 寒
玉 人 篱 渐
龙 水 梦 帘
进 近 相 乞
门 生 清 日
鱼 宫 春 愁
白 江 客 身
客 云 经 萍
春 客 纵 花
春 云 高 地
江 溪 恨 柳
寺 青 人 碧
叶 天 鼓 花
野 书 声 绿
雪 日 花 酒
水 牛 风 暮
石 客 暮 云
叶 暮 白 仙
水 人 船 叶
凤 蝉 思 色
荆 草 江 人
酒 香 明 桑
帝 思 叶 几
剑 青 门 人
晓 牛 梦 龙
罗 山 金 黄
愁 丝 人 叶
愁 秋 泪 泉
松 小 僧 岩
牛 客 风 朝
柳 闲 花 春
兰 人 大 人
竹 人 书 山
亭 苍 河 酒
色 愁 知 书
青 水 朝 马
年 叶 希 青
轻 花 共 王
河 楼 秋 故
王 红 月 人
冷 歌 平 人
湖 声 少 思
红 艳 兰 露
春 香 冷 天
绣 春 声 片
秋 窗 知 白
门 门 思 看
红 女 笛 声
鹿 愿 兰 影
锦 翠 猷 云
光 海 春 花
窗 影 水 金
振 生 宫 青
云 书 江 水
亭 月 愁 年
草 柳 门 竹
结 海 怨 黄
清 秋 人 石
云 门 寒 况
寂 书 云 养
年 风 酒 紫
枝 人 草 肯
云 寒 池 客
秋 田 山 箭
浮 青 时 目
寒 半 石 书
兰 拟 道 古
护 烟 金 白
月 人 风 日
和 春 草 贫
声 月 病 愁
春 香 采 宫
船 莲 江 夕
强 山 地 洞
日 败 梦 梦
仙 春 客 解
王 东 燕 人
耻 道 冷 海
碧 丁 山 愁
菊 天 鱼 勿
投 酸 人 叶
玉 人 王 金
僧 台 山 天
云 人 江 客
雪 龙 楼 句
罗 头 花 香
人 思 暮 雪
咽 魂 窗 风
旗 岸 碧 秋
绿 窗 风 叶
宫 风 鼓 声
天 历 客 牛
黄 岸 分 春
水 人 喜 白
傍 怪 元 莲
声 黄 水 绿
频 河 道 玉
楼 龙 清 僧
贩 种 风 日
窗 浴 壁 竹
